trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
13	8	collaborate	contingent	100.0	1067.73427173	340606.466433	332690.89169	342560.513259	345682.860789	350876.467078	None	5193.60628866	4	4	5	98	0	1	1	108	[664, 513]	-10	0	1	1	37	[1334, 182]	61	1	0	1	86	[729, 182]	12	1	0	1	12	[1107, 116]	86	0	1	1	57	[977, 429]	41	1	0	1	98	[902, 712]	0	1	0	1	157	[365, 428]	-59	0	1	1	25	[1407, 337]	73	0	98	98	108	37	86	12	57	157	25
14	8	collaborate	contingent	95.81	1165.55370563	366207.633058	357773.292545	367459.021513	370598.991941	375358.156917	None	4759.16497692	4	4	2	54	0	1	1	31	[1425, 397]	23	1	0	1	80	[592, 193]	-26	1	0	1	59	[318, 891]	-5	1	0	1	159	[597, 500]	75	0	1	1	8	[1090, 412]	46	1	0	1	129	[1116, 753]	-75	0	1	1	107	[1282, 333]	-53	0	1	1	169	[1365, 903]	65	-5	54	59	31	80	159	8	129	107	169
15	8	collaborate	contingent	54.01	1231.64270713	393928.941373	385194.718739	395180.274114	398303.699273	403113.905004	None	4810.20573181	5	3	3	27	0	1	1	70	[311, 643]	-43	1	0	1	33	[1115, 798]	-6	1	0	1	159	[1402, 444]	48	1	0	1	46	[1468, 932]	-19	0	1	1	9	[445, 379]	18	1	0	1	122	[507, 571]	85	0	1	1	171	[1476, 634]	36	1	0	1	133	[1120, 596]	74	-19	27	46	70	33	159	9	122	171	133
16	8	collaborate	contingent	98.47	1324.40498403	421332.400854	410912.822391	423469.106873	426592.464589	432186.59437	None	5594.1297817	4	4	2	49	0	1	1	112	[1009, 154]	-63	0	1	1	27	[819, 179]	22	1	0	1	52	[206, 153]	-3	1	0	1	68	[984, 930]	-19	0	1	1	151	[574, 192]	78	1	0	1	99	[171, 378]	-50	0	1	1	161	[1007, 432]	68	1	0	1	178	[330, 356]	51	-3	49	52	112	27	68	151	99	161	178
17	8	collaborate	contingent	94.02	1412.06529193	445012.173907	438766.326444	447033.03189	450172.112724	456000.440215	None	5828.32749068	4	4	3	42	0	1	1	24	[603, 145]	18	1	0	1	103	[277, 927]	-61	0	1	1	78	[1022, 387]	-36	1	0	1	48	[424, 396]	-6	0	1	1	92	[987, 223]	-50	0	1	1	132	[1196, 499]	90	1	0	1	159	[400, 662]	63	1	0	1	60	[600, 672]	-18	-6	42	48	24	103	78	92	132	159	60
18	8	collaborate	contingent	95.81	1505.94687716	471364.622324	462479.846508	480064.061004	483187.173871	486895.345376	None	3708.17150573	4	4	2	128	1	0	1	69	[601, 376]	59	0	1	1	109	[1454, 387]	19	1	0	1	123	[636, 632]	5	0	1	1	166	[1188, 575]	-38	0	1	1	179	[1457, 632]	-51	1	0	1	28	[201, 339]	-80	1	0	1	139	[1157, 274]	-11	0	1	1	58	[832, 944]	70	5	128	123	69	109	166	179	28	139	58
19	8	collaborate	contingent	87.05	1595.44846238	506349.759476	495862.594622	507601.514105	510725.566415	514132.193173	None	3406.62675774	4	4	4	164	1	0	1	126	[258, 740]	38	0	1	1	143	[757, 296]	21	0	1	1	46	[1052, 202]	-62	0	1	1	27	[1027, 464]	-43	1	0	1	173	[232, 477]	-9	1	0	1	13	[679, 802]	-29	1	0	1	100	[628, 478]	64	0	1	1	61	[1426, 676]	-77	-9	164	173	126	143	46	27	13	100	61
20	8	collaborate	contingent	2.84	1640.39573929	530747.835945	522798.542415	532099.819589	535223.751307	540401.079535	None	5177.32822816	5	3	2	128	0	1	1	22	[1196, 910]	-74	0	1	1	48	[1347, 845]	80	1	0	1	80	[973, 787]	48	0	1	1	154	[1177, 473]	-26	1	0	1	133	[419, 942]	-5	1	0	1	63	[506, 262]	65	1	0	1	165	[570, 612]	-37	1	0	1	122	[172, 886]	6	48	128	80	22	48	154	133	63	165	122
21	8	collaborate	contingent	9.14	1694.20094776	560539.968668	547480.286356	566200.361995	569323.474862	576404.632045	None	7081.1571828	4	4	6	50	0	1	1	74	[455, 667]	-24	0	1	1	173	[591, 461]	57	1	0	1	162	[1408, 867]	68	0	1	1	146	[569, 825]	84	0	1	1	33	[168, 708]	17	1	0	1	110	[1479, 542]	-60	1	0	1	12	[667, 699]	38	1	0	1	97	[385, 381]	-47	38	50	12	74	173	162	146	33	110	97
22	8	collaborate	contingent	84.27	1778.47182748	592020.543491	581330.299112	593104.888843	596227.021214	602740.391876	None	6513.37066181	4	4	0	114	1	0	1	104	[921, 686]	10	0	1	1	89	[453, 912]	25	1	0	1	43	[1286, 284]	71	0	1	1	74	[589, 572]	40	1	0	1	129	[1004, 832]	-15	0	1	1	163	[307, 866]	-49	1	0	1	29	[1368, 931]	85	0	1	1	1	[410, 122]	-67	10	114	104	89	43	74	129	163	29	1
23	8	collaborate	contingent	71.53	1853.32082898	619772.991982	608383.521149	621208.789493	624315.046631	627254.516878	None	2939.47024645	4	4	4	146	1	0	1	123	[1032, 876]	23	0	1	1	112	[372, 326]	34	1	0	1	79	[219, 806]	67	0	1	1	34	[947, 161]	-68	1	0	1	160	[1461, 313]	-14	0	1	1	68	[385, 590]	78	0	1	1	146	[696, 235]	0	1	0	1	55	[742, 899]	-89	-14	146	160	123	112	79	34	68	146	55
24	8	collaborate	contingent	81.3	1943.88526288	652921.988467	636338.606384	654657.905617	657781.884985	663342.022907	None	5560.13792183	4	4	2	129	1	0	1	170	[1453, 651]	-41	1	0	1	136	[1113, 646]	-7	1	0	1	118	[1233, 116]	11	0	1	1	73	[477, 113]	56	0	1	1	9	[663, 554]	-60	0	1	1	30	[274, 449]	-81	1	0	1	158	[870, 693]	-29	0	1	1	105	[647, 105]	24	11	129	118	170	136	73	9	30	158	105
25	8	collaborate	contingent	100.0	2032.96926437	677804.989128	669754.842366	678972.434693	682079.535608	686554.475239	None	4474.93963079	4	4	6	49	1	0	1	32	[638, 910]	17	0	1	1	166	[1336, 768]	63	0	1	1	142	[1015, 807]	87	0	1	1	176	[1456, 214]	53	1	0	1	132	[817, 772]	-83	0	1	1	76	[1018, 420]	-27	1	0	1	49	[308, 494]	0	1	0	1	15	[645, 221]	34	0	49	49	32	166	142	176	132	76	15
