trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	89.62	698.748463758	224329.81931	218953.28149	225430.95258	228554.466442	230825.171578	None	2270.70513582	4	4	5	148	0	1	1	88	[461, 469]	60	1	0	1	19	[914, 807]	-51	0	1	1	43	[750, 290]	-75	0	1	1	170	[1259, 237]	-22	0	1	1	5	[590, 202]	-37	1	0	1	140	[1022, 507]	8	1	0	1	29	[555, 725]	-61	1	0	1	119	[760, 846]	29	8	148	140	88	19	43	170	5	29	119
12	8	collaborate	contingent	91.95	788.250740665	249128.446763	244753.321223	250380.180499	253486.218813	257178.332549	None	3692.11373603	4	4	1	98	0	1	1	126	[579, 457]	-28	1	0	1	105	[1486, 572]	-7	0	1	1	157	[601, 203]	-59	1	0	1	137	[1044, 762]	-39	0	1	1	167	[475, 653]	-69	1	0	1	64	[1227, 679]	34	0	1	1	8	[332, 170]	90	1	0	1	89	[1370, 305]	9	-7	98	105	126	157	137	167	64	8	89
13	8	collaborate	contingent	29.05	848.752325891	271572.4918	263372.683648	273308.70255	276415.532957	280757.23844	None	4341.7054833	3	5	0	58	1	0	1	31	[947, 798]	27	1	0	1	133	[195, 891]	-75	0	1	1	177	[645, 844]	61	1	0	1	52	[814, 138]	6	0	1	1	111	[1498, 187]	-53	0	1	1	98	[1401, 625]	-40	0	1	1	160	[1510, 817]	78	0	1	1	122	[1336, 884]	-64	27	58	31	133	177	52	111	98	160	122
14	8	collaborate	contingent	97.3	947.060947938	291980.442502	285632.992964	293431.454007	296554.6838	301931.786093	None	5377.10229264	4	4	6	38	0	1	1	135	[1159, 326]	83	1	0	1	80	[640, 318]	-42	0	1	1	176	[1443, 876]	42	1	0	1	104	[884, 798]	-66	1	0	1	154	[236, 505]	64	0	1	1	11	[1096, 712]	27	1	0	1	42	[375, 609]	-4	0	1	1	90	[1467, 401]	-52	-4	38	42	135	80	176	104	154	11	90
15	8	collaborate	contingent	26.5	961.730207736	311836.211042	307025.358733	313170.441667	316294.572782	319900.576641	None	3606.00385894	5	3	1	158	0	1	1	38	[387, 636]	-60	1	0	1	130	[437, 425]	28	1	0	1	22	[706, 209]	-44	0	1	1	68	[1060, 900]	90	1	0	1	169	[1383, 487]	-11	1	0	1	83	[1221, 207]	75	1	0	1	3	[1470, 127]	-25	0	1	1	95	[1368, 834]	63	28	158	130	38	22	68	169	83	3	95
16	8	collaborate	contingent	87.05	1005.85285428	328519.262066	325629.055953	329922.024388	333026.651155	336717.072207	None	3690.42105232	4	4	4	172	0	1	1	159	[462, 693]	13	1	0	1	134	[1141, 653]	38	0	1	1	91	[370, 502]	81	0	1	1	112	[876, 867]	60	1	0	1	1	[1421, 897]	-9	1	0	1	169	[1231, 470]	3	0	1	1	124	[591, 569]	48	1	0	1	60	[1223, 812]	-68	-9	172	1	159	134	91	112	169	124	60
17	8	collaborate	contingent	43.85	1053.05523445	348373.993297	342127.538109	349876.086976	352999.555753	358276.305141	None	5276.74938751	4	4	7	166	1	0	1	162	[1138, 515]	4	0	1	1	44	[415, 691]	-58	1	0	1	73	[688, 164]	-87	1	0	1	175	[1017, 732]	-9	0	1	1	56	[170, 865]	-70	0	1	1	16	[242, 218]	-30	0	1	1	126	[476, 468]	40	1	0	1	144	[1353, 395]	22	22	166	144	162	44	73	175	56	16	126
18	8	collaborate	contingent	78.17	1140.04487256	367528.579524	363353.056874	368780.061813	371902.836363	376496.898701	None	4594.06233826	4	4	6	8	1	0	1	97	[323, 913]	-89	1	0	1	21	[1387, 257]	-13	0	1	1	79	[616, 251]	-71	0	1	1	51	[169, 290]	-43	0	1	1	118	[545, 497]	70	1	0	1	154	[1399, 710]	34	1	0	1	176	[1012, 268]	12	0	1	1	31	[241, 513]	-23	12	8	176	97	21	79	51	118	154	31
19	8	collaborate	contingent	94.02	1210.63557535	387083.510006	383709.727103	388402.774784	391525.065867	394999.886739	None	3474.82087169	4	4	7	3	1	0	1	52	[1012, 649]	-49	0	1	1	107	[636, 463]	76	0	1	1	14	[273, 223]	-11	1	0	1	129	[1276, 507]	54	1	0	1	119	[1254, 140]	64	0	1	1	165	[352, 678]	18	0	1	1	144	[559, 327]	39	1	0	1	177	[990, 186]	6	6	3	177	52	107	14	129	119	165	144
20	8	collaborate	contingent	95.81	1297.62457684	403983.215014	400526.105376	405470.22922	408575.399566	412850.984454	None	4275.58488856	4	4	1	99	1	0	1	122	[1005, 468]	-23	1	0	1	104	[466, 736]	-5	0	1	1	22	[192, 108]	77	0	1	1	174	[705, 154]	-75	0	1	1	154	[632, 587]	-55	0	1	1	142	[699, 340]	-43	1	0	1	90	[1253, 755]	9	1	0	1	35	[1285, 365]	64	-5	99	104	122	22	174	154	142	90	35
21	8	collaborate	contingent	84.27	1389.67401074	431320.505518	419564.431576	432622.309777	435728.841454	442475.880174	None	6747.03871986	5	3	3	39	0	1	1	21	[638, 632]	18	1	0	1	1	[1264, 794]	38	0	1	1	39	[285, 777]	0	1	0	1	49	[1218, 523]	-10	0	1	1	142	[667, 291]	77	1	0	1	71	[723, 777]	-32	1	0	1	87	[437, 530]	-48	1	0	1	99	[1280, 237]	-60	-10	39	49	21	1	39	142	71	87	99
22	8	collaborate	contingent	87.05	1450.4869007	453982.209594	447819.147119	455083.232535	458191.452497	462983.077928	None	4791.62543087	4	4	3	53	0	1	1	78	[543, 743]	-25	1	0	1	109	[1461, 344]	-56	1	0	1	12	[1222, 879]	41	1	0	1	62	[764, 760]	-9	0	1	1	99	[227, 381]	-46	1	0	1	144	[1039, 872]	89	0	1	1	37	[612, 609]	16	0	1	1	24	[563, 160]	29	-9	53	62	78	109	12	99	144	37	24
23	8	collaborate	contingent	26.5	1513.7369007	475825.892196	468176.990278	477427.339957	480534.997647	484794.76375	None	4259.76610322	5	3	1	170	1	0	1	95	[1402, 850]	75	1	0	1	142	[869, 904]	28	1	0	1	114	[1233, 633]	56	1	0	1	53	[802, 357]	-63	1	0	1	159	[777, 123]	11	0	1	1	12	[439, 235]	-22	0	1	1	27	[206, 929]	-37	0	1	1	177	[1215, 194]	-7	28	170	142	95	114	53	159	12	27	177
24	8	collaborate	contingent	97.3	1579.67479066	500307.535485	492657.857601	501541.975477	504664.445432	507772.824839	None	3108.37940747	5	3	3	79	0	1	1	59	[369, 652]	20	0	1	1	31	[688, 125]	48	1	0	1	21	[1223, 341]	58	1	0	1	75	[1043, 589]	4	1	0	1	139	[1308, 211]	-60	1	0	1	90	[1199, 565]	-11	1	0	1	125	[1471, 941]	-46	0	1	1	149	[407, 913]	-70	4	79	75	59	31	21	139	90	125	149
25	8	collaborate	contingent	64.57	1612.46022956	519827.913667	512864.377475	521096.52659	524219.77471	528177.643819	None	3957.86910988	4	4	7	145	1	0	1	159	[1349, 216]	-14	0	1	1	106	[821, 811]	39	0	1	1	24	[305, 758]	-59	0	1	1	173	[1040, 726]	-28	1	0	1	117	[1454, 677]	28	0	1	1	40	[665, 812]	-75	1	0	1	79	[1264, 721]	66	1	0	1	129	[957, 189]	16	16	145	129	159	106	24	173	117	40	79
