trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	74.9	727.961596911	240965.037308	235971.4711	242066.551061	245173.062156	252203.374983	None	7030.31282679	4	4	5	122	0	1	1	46	[1132, 121]	76	0	1	1	89	[459, 592]	33	1	0	1	163	[1455, 653]	-41	0	1	1	111	[923, 355]	11	1	0	1	20	[1076, 692]	-78	1	0	1	135	[230, 559]	-13	1	0	1	175	[1444, 865]	-53	0	1	1	34	[1402, 194]	88	-13	122	135	46	89	163	111	20	175	34
12	8	collaborate	contingent	2.84	778.030146195	261355.388122	257714.208847	262590.197163	265696.668305	272727.523604	None	7030.85529887	4	4	1	48	0	1	1	50	[1070, 649]	-2	1	0	1	96	[584, 489]	-48	1	0	1	159	[949, 309]	69	0	1	1	82	[1408, 130]	-34	0	1	1	14	[853, 735]	34	0	1	1	169	[1311, 654]	59	1	0	1	38	[274, 265]	10	1	0	1	118	[441, 176]	-70	-48	48	96	50	159	82	14	169	38	118
13	8	collaborate	contingent	17.84	826.034147688	284651.412938	277803.696947	285736.355269	288858.781322	295872.729452	None	7013.94813014	4	4	7	83	0	1	1	132	[1500, 791]	-49	1	0	1	166	[706, 851]	-83	1	0	1	11	[409, 620]	72	0	1	1	38	[1333, 654]	45	0	1	1	83	[1185, 466]	0	1	0	1	148	[771, 358]	-65	0	1	1	103	[1445, 460]	-20	1	0	1	51	[661, 109]	32	32	83	51	132	166	11	38	83	148	103
14	8	collaborate	contingent	99.83	922.960151818	307679.794125	301050.17207	308764.281219	311870.724871	318951.136827	None	7080.41195623	4	4	6	53	0	1	1	119	[995, 184]	-66	1	0	1	78	[1500, 905]	-25	0	1	1	28	[1181, 254]	25	0	1	1	175	[1331, 361]	58	1	0	1	148	[761, 855]	85	0	1	1	97	[1466, 140]	-44	1	0	1	52	[1062, 548]	1	1	0	1	130	[1486, 458]	-77	1	53	52	119	78	28	175	148	97	130
15	8	collaborate	contingent	98.47	1020.09978993	331459.710635	324797.015377	332544.310256	335650.891725	342698.310383	None	7047.41865759	4	4	2	95	0	1	1	113	[943, 163]	-18	1	0	1	78	[1429, 727]	17	1	0	1	98	[1090, 564]	-3	0	1	1	21	[572, 219]	74	1	0	1	133	[730, 764]	-38	1	0	1	163	[494, 895]	-68	0	1	1	63	[939, 392]	32	0	1	1	41	[1437, 415]	54	-3	95	98	113	78	21	133	163	63	41
16	8	collaborate	contingent	94.02	1114.12079406	351549.118465	347741.132689	352850.886154	355974.124448	362988.519385	None	7014.39493654	4	4	0	109	1	0	1	103	[846, 795]	6	0	1	1	173	[740, 118]	-64	0	1	1	158	[536, 110]	-49	1	0	1	76	[305, 879]	33	0	1	1	49	[174, 281]	60	1	0	1	143	[1016, 687]	-34	0	1	1	6	[1339, 286]	-77	1	0	1	126	[255, 489]	-17	6	109	103	173	158	76	49	143	6	126
17	8	collaborate	contingent	3.55	1136.21690852	373894.278422	368949.557061	375495.523322	378601.999963	385682.795681	None	7080.79571858	5	3	4	30	1	0	1	139	[1194, 844]	71	0	1	1	151	[749, 244]	59	1	0	1	56	[1195, 571]	-26	0	1	1	84	[991, 300]	-54	1	0	1	164	[857, 714]	46	1	0	1	119	[252, 626]	-89	0	1	1	28	[202, 221]	2	1	0	1	105	[537, 689]	-75	46	30	164	139	151	56	84	119	28	105
18	8	collaborate	contingent	89.62	1227.00349374	398659.574944	390642.176984	399826.551149	402933.818406	410030.348747	None	7096.53034123	4	4	0	85	1	0	1	93	[368, 770]	-8	1	0	1	34	[1267, 814]	51	0	1	1	20	[762, 309]	65	1	0	1	80	[544, 560]	5	0	1	1	127	[205, 131]	-42	1	0	1	4	[1079, 762]	81	0	1	1	142	[391, 131]	-57	0	1	1	56	[604, 261]	29	-8	85	93	34	20	80	127	4	142	56
19	8	collaborate	contingent	1.02	1246.28664571	422471.914058	415023.460451	423957.219479	427063.828072	434078.053669	None	7014.22559728	4	4	7	47	1	0	1	86	[552, 343]	-39	0	1	1	175	[1405, 233]	52	0	1	1	62	[733, 741]	-15	1	0	1	11	[1147, 206]	36	0	1	1	142	[1338, 539]	85	1	0	1	37	[234, 630]	10	0	1	1	156	[904, 704]	71	1	0	1	117	[241, 275]	-70	-70	47	117	86	175	62	11	142	37	156
20	8	collaborate	contingent	37.55	1300.82598813	443914.441157	440189.35098	445599.814313	448706.338236	455736.632003	None	7030.29376696	4	4	2	74	0	1	1	74	[1184, 561]	0	1	0	1	18	[320, 593]	56	1	0	1	50	[492, 892]	24	0	1	1	121	[945, 124]	-47	0	1	1	7	[1291, 306]	67	0	1	1	159	[1454, 496]	-85	1	0	1	93	[534, 465]	-19	1	0	1	175	[1276, 754]	79	24	74	50	74	18	121	7	159	93	175
21	8	collaborate	contingent	47.16	1374.06461018	469163.447938	461298.065317	470399.338257	473504.880599	480519.81141	None	7014.93081098	4	4	2	116	0	1	1	62	[1442, 354]	54	1	0	1	43	[630, 227]	73	1	0	1	95	[514, 337]	21	1	0	1	76	[298, 708]	40	0	1	1	0	[1055, 302]	-64	1	0	1	27	[516, 516]	89	0	1	1	132	[882, 122]	-16	0	1	1	14	[1283, 430]	-78	21	116	95	62	43	76	0	27	132	14
22	8	collaborate	contingent	40.64	1435.03491807	489187.019083	485511.894983	490504.722256	493611.753831	500641.703421	None	7029.94959042	4	4	7	146	1	0	1	122	[422, 646]	24	1	0	1	147	[696, 309]	-1	0	1	1	50	[1500, 635]	-84	0	1	1	10	[1331, 434]	-44	0	1	1	110	[1392, 183]	36	0	1	1	93	[1036, 851]	53	1	0	1	26	[428, 164]	-60	1	0	1	169	[576, 898]	-23	-23	146	169	122	147	50	10	110	93	26
23	8	collaborate	contingent	2.31	1484.09455619	509593.384553	505552.000164	511045.251335	514168.063349	521266.203879	None	7098.14053033	4	4	6	26	1	0	1	21	[265, 822]	5	0	1	1	56	[1040, 635]	-30	0	1	1	90	[1439, 251]	-64	0	1	1	168	[1091, 467]	38	1	0	1	72	[272, 111]	-46	1	0	1	7	[597, 821]	19	1	0	1	156	[703, 640]	50	0	1	1	133	[1364, 614]	73	50	26	156	21	56	90	168	72	7	133
24	8	collaborate	contingent	95.81	1577.97614141	530534.04947	526325.364858	534090.377682	537196.777716	544227.42189	None	7030.6441746	4	4	0	21	1	0	1	26	[400, 829]	-5	1	0	1	5	[698, 395]	16	1	0	1	57	[593, 105]	-36	0	1	1	102	[1343, 196]	-81	0	1	1	150	[625, 829]	51	0	1	1	138	[1370, 757]	63	1	0	1	16	[198, 652]	5	0	1	1	88	[804, 895]	-67	-5	21	26	5	57	102	150	138	16	88
25	8	collaborate	contingent	1.01	1582.54372062	557787.522482	550305.786748	558956.001116	562063.059447	569126.343581	None	7063.28413331	4	4	4	67	1	0	1	109	[213, 524]	-42	1	0	1	137	[516, 629]	-70	1	0	1	120	[221, 351]	-53	0	1	1	72	[859, 245]	-5	1	0	1	174	[269, 869]	73	0	1	1	92	[590, 334]	-25	0	1	1	16	[704, 225]	51	0	1	1	31	[1145, 500]	36	73	67	174	109	137	120	72	92	16	31
