trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	1.29	638.38744095	254094.22547	251622.138888	257717.352547	260840.305518	263328.904686	None	2488.59916825	4	4	4	132	0	1	1	94	[1214, 114]	38	1	0	1	46	[437, 753]	86	1	0	1	142	[592, 684]	-10	0	1	1	125	[631, 214]	7	1	0	1	74	[410, 506]	58	1	0	1	28	[1019, 626]	-76	0	1	1	104	[1481, 898]	28	0	1	1	155	[956, 115]	-23	58	132	74	94	46	142	125	28	104	155
12	8	collaborate	contingent	71.53	702.911640047	279093.514751	274484.252748	280679.137548	283802.491879	288094.336165	None	4291.8442854	4	4	4	90	1	0	1	167	[924, 773]	-77	1	0	1	11	[599, 758]	79	0	1	1	142	[313, 402]	-52	1	0	1	60	[525, 621]	30	1	0	1	104	[674, 355]	-14	0	1	1	70	[952, 176]	20	0	1	1	127	[1321, 847]	-37	0	1	1	25	[1360, 122]	65	-14	90	104	167	11	142	60	70	127	25
13	8	collaborate	contingent	54.01	772.052519774	300986.917853	297028.40458	302405.43878	305528.968317	310805.844246	None	5276.87592872	4	4	5	41	0	1	1	37	[1493, 194]	4	0	1	1	92	[404, 116]	-51	1	0	1	18	[706, 804]	23	0	1	1	81	[378, 519]	-40	0	1	1	136	[482, 275]	85	1	0	1	60	[1020, 204]	-19	1	0	1	124	[844, 717]	-83	1	0	1	160	[294, 943]	61	-19	41	60	37	92	18	81	136	124	160
14	8	collaborate	contingent	61.05	847.389099044	320692.490567	318737.863341	322211.848596	325337.605591	329393.301938	None	4055.69634729	4	4	6	91	0	1	1	98	[1135, 117]	-7	0	1	1	61	[1471, 507]	30	1	0	1	169	[907, 892]	-78	1	0	1	144	[676, 828]	-53	1	0	1	122	[1264, 656]	-31	0	1	1	132	[1024, 384]	-41	1	0	1	108	[1401, 800]	-17	0	1	1	83	[564, 265]	8	-17	91	108	98	61	169	144	122	132	83
15	8	collaborate	contingent	81.3	923.80344146	341616.89298	337675.432571	343035.665719	346142.112335	349265.320417	None	3123.20808204	4	4	0	148	1	0	1	159	[179, 757]	-11	0	1	1	29	[1425, 251]	-61	0	1	1	0	[1334, 804]	-32	1	0	1	56	[650, 742]	-88	1	0	1	93	[832, 849]	55	0	1	1	113	[565, 151]	35	0	1	1	141	[1506, 875]	7	1	0	1	46	[1152, 777]	-78	-11	148	159	29	0	56	93	113	141	46
16	8	collaborate	contingent	14.4	981.00344146	362258.361306	358215.919746	363526.651424	366649.507995	369638.645242	None	2989.13724763	4	4	2	122	1	0	1	56	[260, 942]	66	0	1	1	125	[1251, 276]	-3	1	0	1	88	[981, 802]	34	1	0	1	0	[1202, 939]	-58	0	1	1	154	[1035, 642]	-32	0	1	1	67	[1271, 573]	55	0	1	1	44	[428, 308]	78	1	0	1	17	[621, 811]	-75	34	122	88	56	125	0	154	67	44	17
17	8	collaborate	contingent	81.3	1038.94133142	383417.448067	380461.457315	384684.796545	387808.039082	391131.101135	None	3323.06205287	4	4	7	91	0	1	1	12	[1290, 416]	79	1	0	1	113	[305, 891]	-22	0	1	1	59	[200, 133]	32	1	0	1	140	[399, 753]	-49	0	1	1	33	[1024, 290]	58	1	0	1	81	[706, 864]	10	0	1	1	91	[645, 525]	0	1	0	1	102	[1300, 700]	-11	-11	91	102	12	113	59	140	33	81	91
18	8	collaborate	contingent	89.62	1085.3348063	409835.288331	402604.39583	411103.631596	414226.61389	419954.728024	None	5728.11413441	4	4	1	27	0	1	1	132	[1447, 212]	75	1	0	1	35	[207, 526]	-8	0	1	1	148	[649, 359]	59	1	0	1	66	[678, 838]	-39	0	1	1	97	[1066, 251]	-70	1	0	1	14	[1181, 828]	13	0	1	1	117	[1184, 551]	90	1	0	1	4	[492, 476]	23	-8	27	35	132	148	66	97	14	117	4
19	8	collaborate	contingent	74.9	1144.71074823	434050.200094	429423.398829	435468.29107	438591.691219	440813.572722	None	2221.88150378	4	4	5	110	0	1	1	81	[1148, 851]	29	1	0	1	177	[967, 871]	-67	1	0	1	12	[784, 824]	-82	0	1	1	22	[483, 411]	88	1	0	1	135	[315, 871]	-25	1	0	1	123	[191, 639]	-13	0	1	1	42	[1155, 556]	68	0	1	1	60	[992, 244]	50	-13	110	123	81	177	12	22	135	42	60
20	8	collaborate	contingent	3.55	1195.72095669	457329.473921	452686.575359	458430.972626	461553.563823	464225.563022	None	2671.99919948	4	4	3	110	1	0	1	74	[1434, 609]	36	1	0	1	22	[1385, 913]	88	0	1	1	145	[571, 295]	-35	1	0	1	156	[532, 683]	-46	0	1	1	128	[230, 211]	-18	1	0	1	106	[352, 704]	4	0	1	1	44	[430, 155]	66	0	1	1	176	[629, 155]	-66	-46	110	156	74	22	145	128	106	44	176
21	8	collaborate	contingent	81.3	1259.95165948	479739.778508	474813.794479	481008.926693	484131.519356	486136.300858	None	2004.78150239	4	4	7	84	1	0	1	58	[1395, 799]	26	1	0	1	114	[1011, 826]	-30	0	1	1	26	[468, 373]	58	1	0	1	82	[290, 424]	2	0	1	1	124	[1126, 184]	-40	0	1	1	159	[336, 204]	-75	0	1	1	138	[1212, 722]	-54	1	0	1	95	[477, 662]	-11	-11	84	95	58	114	26	82	124	159	138
22	8	collaborate	contingent	34.58	1327.15609338	502852.133734	497858.852762	504104.488564	507227.217946	514308.086365	None	7080.86841907	4	4	0	165	1	0	1	140	[1468, 548]	25	1	0	1	25	[414, 867]	-40	0	1	1	4	[1245, 292]	-19	0	1	1	39	[1013, 356]	-54	0	1	1	114	[400, 153]	51	1	0	1	70	[1227, 758]	-85	1	0	1	101	[1507, 194]	64	0	1	1	53	[1128, 197]	-68	25	165	140	25	4	39	114	70	101	53
23	8	collaborate	contingent	1.77	1351.62179616	525313.285356	521605.5365	526899.267728	530022.34129	531675.507712	None	1653.16642121	4	4	1	89	0	1	1	7	[1469, 155]	82	1	0	1	142	[300, 644]	-53	1	0	1	157	[521, 666]	-68	0	1	1	44	[1250, 809]	45	1	0	1	86	[189, 333]	3	1	0	1	106	[624, 855]	-17	0	1	1	172	[1471, 605]	-83	0	1	1	28	[1054, 646]	61	-53	89	142	7	157	44	86	106	172	28
24	8	collaborate	contingent	100.0	1423.54773809	550462.799948	542880.727082	551831.559529	554955.171537	557878.256975	None	2923.08543806	4	4	1	162	1	0	1	90	[236, 442]	72	1	0	1	162	[185, 231]	0	1	0	1	6	[492, 504]	-24	0	1	1	36	[704, 816]	-54	1	0	1	48	[467, 728]	-66	0	1	1	67	[1325, 703]	-85	0	1	1	123	[1476, 300]	39	0	1	1	22	[1418, 570]	-40	0	162	162	90	6	36	48	67	123	22
25	8	collaborate	contingent	99.83	1478.59692407	572690.198232	568031.175982	574042.461354	577165.222258	580806.347504	None	3641.12524567	4	4	7	177	0	1	1	71	[1255, 594]	-74	0	1	1	154	[1450, 368]	23	1	0	1	164	[253, 272]	13	1	0	1	88	[1272, 897]	89	1	0	1	61	[567, 914]	-64	0	1	1	100	[1296, 325]	77	0	1	1	15	[1500, 784]	-18	1	0	1	176	[617, 268]	1	1	177	176	71	154	164	88	61	100	15
