trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	68.08	500.315083301	231821.798226	226677.809944	233240.835606	236364.767237	239754.61491	None	3389.84767369	4	4	4	110	1	0	1	132	[485, 189]	-22	0	1	1	7	[1122, 368]	-77	0	1	1	118	[1037, 145]	-8	0	1	1	70	[815, 180]	40	1	0	1	95	[522, 457]	15	1	0	1	147	[678, 796]	-37	1	0	1	164	[1039, 922]	-54	0	1	1	175	[788, 337]	-65	15	110	95	132	7	118	70	147	164	175
12	8	collaborate	contingent	40.64	521.232729843	252730.598903	248504.177079	253831.672789	256954.502603	260461.419195	None	3506.91659256	4	4	6	55	1	0	1	9	[502, 109]	46	1	0	1	155	[446, 252]	80	0	1	1	108	[884, 325]	-53	0	1	1	61	[1505, 438]	-6	1	0	1	142	[186, 643]	-87	0	1	1	170	[1469, 232]	65	1	0	1	32	[975, 827]	23	0	1	1	98	[1436, 656]	-43	23	55	32	9	155	108	61	142	170	98
13	8	collaborate	contingent	21.86	532.66286707	275408.662492	268761.03191	276509.65244	279633.725921	284225.322939	None	4591.59701813	4	4	1	138	0	1	1	91	[990, 168]	47	1	0	1	168	[1289, 857]	-30	0	1	1	144	[625, 339]	-6	1	0	1	41	[326, 786]	-83	0	1	1	24	[1255, 305]	-66	1	0	1	128	[455, 237]	10	0	1	1	80	[1440, 791]	58	1	0	1	111	[912, 729]	27	-30	138	168	91	144	41	24	128	80	111
14	8	collaborate	contingent	29.05	575.947066167	298419.931003	292257.335363	299771.925452	302895.910963	307054.19537	None	4158.28440647	4	4	3	78	1	0	1	56	[710, 801]	22	0	1	1	167	[1225, 308]	-89	0	1	1	72	[1311, 783]	6	1	0	1	105	[205, 884]	-27	1	0	1	3	[476, 617]	75	0	1	1	152	[770, 285]	-74	0	1	1	117	[325, 183]	-39	1	0	1	139	[689, 636]	-61	-27	78	105	56	167	72	3	152	117	139
15	8	collaborate	contingent	1.0	577.211122889	319044.177123	314618.454437	320796.822986	323920.026303	326959.281906	None	3039.2556031	4	4	2	120	0	1	1	7	[1387, 708]	-67	1	0	1	26	[271, 827]	-86	1	0	1	39	[320, 131]	81	0	1	1	138	[1402, 329]	-18	0	1	1	163	[608, 444]	-43	0	1	1	114	[781, 927]	6	1	0	1	72	[444, 842]	48	1	0	1	91	[1268, 585]	29	81	120	39	7	26	138	163	114	72	91
16	8	collaborate	contingent	89.62	650.780321986	342213.805548	336745.212083	343475.048951	346598.299185	350641.566559	None	4043.2673734	4	4	1	54	0	1	1	115	[507, 372]	-61	1	0	1	62	[378, 126]	-8	0	1	1	155	[838, 830]	79	0	1	1	89	[1044, 923]	-35	1	0	1	52	[651, 622]	2	1	0	1	0	[381, 679]	54	1	0	1	19	[450, 815]	35	0	1	1	129	[1236, 445]	-75	-8	54	62	115	155	89	52	0	19	129
17	8	collaborate	contingent	50.55	694.828473957	365202.951593	358371.344414	366737.580739	369860.803483	372433.45996	None	2572.65647737	4	4	1	132	1	0	1	139	[358, 798]	-7	1	0	1	152	[1223, 675]	-20	0	1	1	30	[1201, 297]	-78	1	0	1	17	[1361, 885]	-65	0	1	1	111	[915, 856]	21	0	1	1	62	[560, 700]	70	0	1	1	84	[1447, 106]	48	1	0	1	73	[1069, 481]	59	-20	132	152	139	30	17	111	62	84	73
18	8	collaborate	contingent	98.47	793.298682423	387212.178481	381700.949923	388965.201879	392088.083374	395043.997519	None	2955.91414482	4	4	5	87	0	1	1	52	[1107, 496]	35	1	0	1	19	[546, 596]	68	0	1	1	0	[1489, 266]	87	1	0	1	71	[934, 319]	16	1	0	1	34	[747, 287]	53	1	0	1	90	[322, 932]	-3	0	1	1	118	[1171, 270]	-31	0	1	1	157	[1342, 210]	-70	-3	87	90	52	19	0	71	34	118	157
19	8	collaborate	contingent	84.27	837.953507136	406283.689157	404262.087909	407868.876873	410991.878227	413597.137256	None	2605.25902951	4	4	3	103	0	1	1	37	[995, 232]	66	1	0	1	179	[227, 877]	-76	1	0	1	72	[176, 567]	31	1	0	1	113	[1027, 886]	-10	0	1	1	53	[1103, 543]	50	0	1	1	15	[1172, 296]	88	0	1	1	96	[1349, 835]	7	1	0	1	148	[627, 710]	-45	-10	103	113	37	179	72	53	15	96	148
20	8	collaborate	contingent	54.01	911.969511266	427775.628596	422748.506903	429110.810264	432234.039605	437428.348939	None	5194.30933406	4	4	0	116	1	0	1	135	[307, 438]	-19	0	1	1	157	[1435, 616]	-41	0	1	1	28	[575, 208]	88	1	0	1	71	[184, 631]	45	1	0	1	122	[496, 760]	-6	0	1	1	59	[1283, 492]	57	0	1	1	103	[1422, 344]	13	1	0	1	85	[1129, 869]	31	-19	116	135	157	28	71	122	59	103	85
21	8	collaborate	contingent	98.47	981.52562572	447080.469258	444592.40487	448332.23506	451455.501422	454929.316969	None	3473.81554727	4	4	1	55	0	1	1	23	[834, 225]	32	1	0	1	52	[367, 140]	3	0	1	1	132	[1093, 190]	-77	1	0	1	155	[287, 465]	80	0	1	1	113	[1246, 359]	-58	1	0	1	90	[1069, 742]	-35	0	1	1	73	[954, 402]	-18	1	0	1	100	[1363, 888]	-45	3	55	52	23	132	155	113	90	73	100
22	8	collaborate	contingent	1.04	1022.69593362	470410.051675	463161.648136	472329.97498	475452.814324	478893.00834	None	3440.19401647	4	4	1	87	1	0	1	0	[472, 890]	87	1	0	1	20	[225, 597]	67	0	1	1	41	[565, 424]	46	1	0	1	115	[206, 396]	-28	0	1	1	154	[1097, 230]	-67	0	1	1	66	[1174, 409]	21	0	1	1	144	[689, 682]	-57	1	0	1	77	[410, 640]	10	67	87	20	0	41	115	154	66	144	77
23	8	collaborate	contingent	9.14	1072.07751289	489664.589978	487292.947568	490916.28907	494039.437406	498065.154522	None	4025.7171154	4	4	2	94	0	1	1	148	[1417, 388]	-54	1	0	1	84	[392, 127]	10	1	0	1	132	[778, 720]	-38	1	0	1	99	[332, 848]	-5	0	1	1	31	[975, 414]	63	1	0	1	71	[274, 573]	23	0	1	1	177	[1106, 333]	-83	0	1	1	7	[1026, 575]	87	-38	94	132	148	84	99	31	71	177	7
24	8	collaborate	contingent	98.47	1157.0768553	516551.071357	507650.304117	517652.411351	520775.995868	522930.079004	None	2154.08313546	4	4	2	67	1	0	1	99	[1474, 155]	-32	0	1	1	115	[987, 609]	-48	1	0	1	70	[1267, 394]	-3	0	1	1	48	[1144, 597]	19	1	0	1	172	[240, 642]	75	1	0	1	7	[1171, 824]	60	0	1	1	20	[1280, 705]	47	0	1	1	85	[1443, 459]	-18	-3	67	70	99	115	48	172	7	20	85
25	8	collaborate	contingent	11.52	1165.6766649	535405.355576	532516.352775	536907.228957	540031.080315	545775.274153	None	5744.1938376	4	4	7	105	0	1	1	31	[1298, 248]	74	0	1	1	20	[736, 678]	85	0	1	1	156	[1070, 576]	-51	1	0	1	4	[867, 925]	-79	0	1	1	108	[1149, 411]	-3	1	0	1	95	[278, 916]	10	1	0	1	73	[264, 217]	32	1	0	1	141	[471, 584]	-36	-36	105	141	31	20	156	4	108	95	73
