trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	10.27	447.404183402	222798.558548	219724.984257	223983.758653	227106.098771	233168.403451	None	6062.30468048	4	4	2	33	1	0	1	13	[661, 684]	20	0	1	1	33	[603, 142]	0	1	0	1	176	[536, 568]	37	0	1	1	134	[734, 377]	79	0	1	1	144	[1057, 116]	69	1	0	1	120	[852, 750]	-87	0	1	1	51	[1302, 453]	-18	1	0	1	101	[174, 819]	-68	37	33	176	13	33	134	144	120	51	101
12	8	collaborate	contingent	98.47	538.775063128	241618.556334	239246.628024	243221.153557	246344.312523	251036.675168	None	4692.36264498	4	4	0	60	1	0	1	57	[513, 412]	3	0	1	1	89	[1284, 302]	-29	1	0	1	126	[1032, 528]	-66	0	1	1	26	[595, 259]	34	0	1	1	77	[1097, 114]	-17	1	0	1	141	[1363, 935]	-81	0	1	1	178	[848, 270]	62	1	0	1	112	[252, 769]	-52	3	60	57	89	126	26	77	141	178	112
13	8	collaborate	contingent	84.27	609.669262225	261691.662189	258250.994604	262960.022315	266083.88247	272880.104332	None	6796.22186171	4	4	0	138	1	0	1	128	[873, 687]	10	0	1	1	94	[745, 258]	44	1	0	1	171	[1378, 696]	-33	1	0	1	72	[1409, 851]	66	0	1	1	160	[247, 891]	-22	0	1	1	7	[1364, 536]	-49	0	1	1	29	[609, 385]	-71	1	0	1	56	[1025, 548]	82	10	138	128	94	171	72	160	7	29	56
14	8	collaborate	contingent	89.62	655.439400599	284135.958877	278090.208568	285404.500807	288527.561174	292837.104898	None	4309.54372482	4	4	4	43	0	1	1	133	[470, 711]	90	0	1	1	59	[556, 417]	-16	1	0	1	104	[1458, 568]	-61	1	0	1	23	[272, 898]	20	1	0	1	35	[348, 357]	8	0	1	1	77	[751, 821]	-34	1	0	1	176	[212, 699]	47	0	1	1	122	[1089, 805]	-79	8	43	35	133	59	104	23	77	176	122
15	8	collaborate	contingent	99.32	718.349910786	303309.120739	300284.047266	304408.722237	307532.602919	311840.46203	None	4307.85911117	4	4	3	173	1	0	1	104	[423, 895]	69	1	0	1	85	[559, 646]	88	0	1	1	64	[1471, 195]	-71	1	0	1	175	[383, 462]	-2	0	1	1	140	[1502, 694]	33	1	0	1	119	[414, 159]	54	0	1	1	129	[1283, 388]	44	0	1	1	17	[796, 143]	-24	-2	173	175	104	85	64	140	119	129	17
16	8	collaborate	contingent	78.17	789.722187144	323112.996303	319689.226537	324364.878665	327487.860592	332013.668243	None	4525.80765055	4	4	2	140	1	0	1	31	[556, 855]	-71	0	1	1	177	[279, 253]	-37	1	0	1	128	[1461, 605]	12	0	1	1	55	[1058, 331]	85	1	0	1	90	[388, 870]	50	0	1	1	139	[505, 255]	1	1	0	1	160	[866, 871]	-20	0	1	1	74	[1324, 387]	66	12	140	128	31	177	55	90	139	160	74
17	8	collaborate	contingent	24.11	802.283489162	341716.512806	339244.427323	343469.27706	346592.628093	351635.884836	None	5043.25674377	4	4	3	132	1	0	1	162	[608, 778]	-30	0	1	1	32	[1485, 415]	-80	0	1	1	149	[1505, 119]	-17	1	0	1	103	[1223, 915]	29	1	0	1	2	[1257, 685]	-50	1	0	1	138	[797, 811]	-6	0	1	1	51	[1206, 204]	81	0	1	1	18	[541, 441]	-66	29	132	103	162	32	149	2	138	51	18
18	8	collaborate	contingent	57.52	831.584886755	364929.033268	358415.554893	366197.32815	369321.108766	373679.131317	None	4358.02255095	4	4	3	69	1	0	1	76	[324, 525]	-7	1	0	1	179	[584, 742]	70	0	1	1	100	[882, 126]	-31	1	0	1	51	[290, 136]	18	0	1	1	23	[1050, 237]	46	0	1	1	115	[1300, 681]	-46	1	0	1	88	[457, 906]	-19	0	1	1	132	[354, 348]	-63	18	69	51	76	179	100	23	115	88	132
19	8	collaborate	contingent	91.95	922.371466026	384851.668229	381043.724081	386203.677707	389326.780592	393902.368649	None	4575.58805698	4	4	5	69	1	0	1	87	[550, 421]	-18	0	1	1	33	[1149, 472]	36	0	1	1	160	[797, 237]	89	0	1	1	140	[1405, 744]	-71	0	1	1	98	[1353, 285]	-29	1	0	1	76	[211, 607]	-7	1	0	1	115	[552, 786]	-46	1	0	1	21	[642, 577]	48	-7	69	76	87	33	160	140	98	115	21
20	8	collaborate	contingent	99.32	972.541766802	406160.990931	401634.439939	407429.516	410535.739027	414393.00834	None	3857.26931312	3	5	5	118	1	0	1	85	[205, 511]	33	0	1	1	60	[1217, 812]	58	0	1	1	12	[1428, 354]	-74	1	0	1	172	[293, 385]	-54	0	1	1	135	[1149, 414]	-17	1	0	1	116	[609, 263]	2	0	1	1	103	[988, 742]	15	0	1	1	47	[1035, 889]	71	2	118	116	85	60	12	172	135	103	47
21	8	collaborate	contingent	95.81	1020.94902971	425565.408533	422609.076901	426833.800182	429957.02879	434682.984009	None	4725.95521919	4	4	7	118	0	1	1	22	[1175, 917]	-84	0	1	1	168	[1278, 633]	-50	1	0	1	69	[376, 669]	49	0	1	1	102	[1215, 425]	16	1	0	1	42	[420, 295]	76	1	0	1	142	[196, 466]	-24	0	1	1	0	[1354, 141]	-62	1	0	1	123	[708, 168]	-5	-5	118	123	22	168	69	102	42	142	0
22	8	collaborate	contingent	10.27	1026.68167625	445839.675804	441863.769884	447090.493002	450214.368919	453987.757961	None	3773.38904239	4	4	6	127	0	1	1	84	[1466, 606]	43	0	1	1	72	[1124, 266]	55	0	1	1	22	[862, 140]	-75	0	1	1	178	[1174, 431]	-51	1	0	1	117	[397, 125]	10	1	0	1	41	[594, 719]	86	1	0	1	164	[345, 467]	-37	1	0	1	152	[527, 318]	-25	-37	127	164	84	72	22	178	117	41	152
23	8	collaborate	contingent	91.95	1110.107396	468483.477518	462838.551262	469751.928912	472875.442688	477333.890717	None	4458.44802952	4	4	2	17	1	0	1	178	[461, 505]	19	1	0	1	164	[336, 715]	33	1	0	1	24	[487, 786]	-7	0	1	1	117	[1128, 442]	80	0	1	1	130	[978, 357]	67	0	1	1	60	[786, 340]	-43	1	0	1	143	[1396, 564]	54	0	1	1	93	[1282, 156]	-76	-7	17	24	178	164	117	130	60	143	93
24	8	collaborate	contingent	99.83	1160.52249773	488673.489914	484615.003838	489925.13989	493048.447304	498710.048889	None	5661.60158521	4	4	2	171	0	1	1	149	[1305, 454]	22	0	1	1	93	[1129, 391]	78	1	0	1	170	[360, 538]	1	0	1	1	54	[522, 328]	-63	0	1	1	8	[467, 144]	-17	1	0	1	39	[248, 254]	-48	1	0	1	137	[815, 788]	34	1	0	1	64	[354, 920]	-73	1	171	170	149	93	54	8	39	137	64
25	8	collaborate	contingent	100.0	1244.56117483	508896.618384	505238.98605	510165.234721	513289.043927	516761.878982	None	3472.83505521	4	4	0	89	1	0	1	89	[1456, 385]	0	1	0	1	7	[615, 891]	82	1	0	1	175	[315, 789]	-86	1	0	1	156	[238, 189]	-67	0	1	1	41	[1297, 566]	48	0	1	1	119	[1071, 348]	-30	0	1	1	137	[914, 270]	-48	0	1	1	99	[734, 264]	-10	0	89	89	7	175	156	41	119	137	99
