trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	99.83	851.302662963	270952.846925	264239.575522	272221.096222	275344.327226	282458.823667	None	7114.4964413	5	3	2	141	0	1	1	4	[800, 930]	-43	1	0	1	77	[638, 923]	64	1	0	1	142	[539, 273]	-1	1	0	1	87	[401, 766]	54	0	1	1	124	[1008, 167]	17	1	0	1	51	[299, 362]	90	0	1	1	62	[1275, 107]	79	1	0	1	27	[671, 664]	-66	-1	141	142	4	77	87	124	51	62	27
12	8	collaborate	contingent	97.3	901.942270165	296953.883856	287568.702483	298455.96615	301579.129711	308642.985116	None	7063.85540579	4	4	6	130	0	1	1	109	[1389, 189]	21	0	1	1	52	[1238, 178]	78	1	0	1	12	[778, 260]	-62	1	0	1	158	[566, 121]	-28	1	0	1	26	[248, 115]	-76	0	1	1	93	[955, 789]	37	1	0	1	134	[270, 628]	-4	0	1	1	41	[1160, 469]	89	-4	130	134	109	52	12	158	26	93	41
13	8	collaborate	contingent	84.27	994.077270165	323189.373963	313753.096683	324457.014077	327580.89495	334593.944379	None	7013.0494289	5	3	4	51	1	0	1	117	[1027, 585]	-66	0	1	1	106	[714, 811]	-55	0	1	1	23	[1141, 803]	28	1	0	1	78	[1447, 306]	-27	1	0	1	41	[673, 376]	10	1	0	1	159	[992, 178]	72	0	1	1	144	[435, 853]	87	1	0	1	62	[1149, 315]	-11	10	51	41	117	106	23	78	159	144	62
14	8	collaborate	contingent	54.01	1070.99670407	348189.233213	341474.238356	349456.268909	352579.266062	359643.33076	None	7064.06469807	5	3	0	140	1	0	1	159	[1349, 275]	-19	1	0	1	69	[368, 267]	71	1	0	1	170	[1174, 127]	-30	0	1	1	94	[305, 723]	46	1	0	1	114	[627, 123]	26	1	0	1	82	[1224, 554]	58	0	1	1	17	[464, 776]	-57	0	1	1	27	[1195, 859]	-67	-19	140	159	69	170	94	114	82	17	27
15	8	collaborate	contingent	98.47	1159.31570556	371467.255471	364753.276652	372735.27495	375858.491292	382955.61794	None	7097.12664786	4	4	5	18	1	0	1	93	[711, 131]	-75	0	1	1	27	[1208, 392]	-9	1	0	1	157	[1032, 279]	41	1	0	1	104	[747, 348]	-86	0	1	1	123	[1429, 717]	75	1	0	1	15	[273, 545]	3	0	1	1	66	[714, 684]	-48	0	1	1	39	[1137, 645]	-21	3	18	15	93	27	157	104	123	66	39
16	8	collaborate	contingent	68.08	1243.35570556	394862.757776	387915.37261	396131.124365	399254.272532	406301.477655	None	7047.2051233	4	4	1	115	0	1	1	56	[1060, 495]	59	1	0	1	100	[230, 580]	15	0	1	1	85	[1093, 231]	30	0	1	1	24	[745, 849]	-89	1	0	1	157	[391, 236]	-42	0	1	1	69	[1389, 685]	46	1	0	1	3	[516, 460]	-68	1	0	1	39	[431, 770]	76	15	115	100	56	85	24	157	69	3	39
17	8	collaborate	contingent	68.08	1314.84642531	418776.419394	411878.985808	420044.887514	423168.162868	430215.809301	None	7047.64643312	5	3	1	100	1	0	1	101	[1109, 337]	-1	1	0	1	115	[460, 587]	-15	1	0	1	5	[294, 761]	-85	0	1	1	172	[1475, 451]	-72	1	0	1	19	[1372, 158]	81	0	1	1	89	[967, 761]	11	1	0	1	69	[242, 126]	31	0	1	1	131	[655, 888]	-31	-15	100	115	101	5	172	19	89	69	131
18	8	collaborate	contingent	1.0	1315.34642531	449670.386278	435842.689175	450922.061166	454045.321493	461075.881832	None	7030.56033886	8	0	6	35	1	0	1	126	[1098, 151]	89	1	0	1	176	[1423, 174]	39	1	0	1	58	[199, 115]	-23	1	0	1	33	[1476, 665]	2	1	0	1	8	[598, 140]	27	1	0	1	47	[473, 733]	-12	1	0	1	113	[1285, 728]	-78	1	0	1	146	[381, 324]	69	-78	35	113	126	176	58	33	8	47	146
19	8	collaborate	contingent	40.64	1377.80230504	478326.9556	467638.909598	479645.263873	482768.397378	489798.836027	None	7030.43864877	4	4	2	120	1	0	1	125	[1161, 421]	-5	0	1	1	145	[627, 664]	-25	1	0	1	97	[208, 137]	23	0	1	1	110	[288, 534]	10	0	1	1	71	[1406, 869]	49	1	0	1	161	[1190, 222]	-41	0	1	1	9	[422, 686]	-69	1	0	1	60	[887, 312]	60	23	120	97	125	145	110	71	161	9	60
20	8	collaborate	contingent	2.84	1427.12694315	503359.201273	495510.085249	504627.541105	507750.892333	514781.125721	None	7030.23338839	4	4	2	65	0	1	1	23	[307, 610]	42	1	0	1	97	[778, 236]	-32	1	0	1	113	[1300, 524]	-48	0	1	1	164	[197, 480]	81	0	1	1	54	[579, 708]	11	1	0	1	85	[460, 379]	-20	0	1	1	125	[811, 860]	-60	1	0	1	74	[255, 141]	-9	-48	65	113	23	97	164	54	85	125	74
21	8	collaborate	contingent	98.47	1518.49782288	528859.656145	520142.772525	530127.648867	533250.972238	540298.081695	None	7047.1094573	4	4	5	165	0	1	1	132	[1267, 814]	33	1	0	1	147	[232, 137]	18	1	0	1	1	[576, 581]	-16	0	1	1	68	[1402, 711]	-83	0	1	1	117	[1330, 333]	48	1	0	1	162	[409, 207]	3	1	0	1	99	[1110, 465]	66	0	1	1	21	[1473, 869]	-36	3	165	162	132	147	1	68	117	99	21
22	8	collaborate	contingent	87.05	1607.99940811	554176.640855	545491.378331	555444.041254	558568.048216	565648.888185	None	7080.83996948	5	3	3	157	0	1	1	103	[840, 694]	54	1	0	1	4	[792, 236]	-27	1	0	1	136	[1057, 210]	21	1	0	1	148	[1251, 462]	9	0	1	1	116	[467, 897]	41	1	0	1	162	[372, 593]	-5	1	0	1	76	[613, 676]	81	0	1	1	17	[1245, 922]	-40	9	157	148	103	4	136	116	162	76	17
23	8	collaborate	contingent	95.81	1679.48511089	580310.596714	570741.442658	581578.671907	584702.058688	591799.128523	None	7097.06983471	4	4	5	33	1	0	1	86	[1111, 345]	-53	0	1	1	160	[1375, 827]	53	0	1	1	100	[628, 876]	-67	0	1	1	66	[1192, 481]	-33	1	0	1	143	[851, 112]	70	1	0	1	38	[370, 155]	-5	0	1	1	124	[1352, 486]	89	1	0	1	112	[926, 383]	-79	-5	33	38	86	160	100	66	143	124	112
24	8	collaborate	contingent	87.05	1770.914749	604073.69251	596992.829082	605325.345039	608448.580075	615546.065562	None	7097.48548699	5	3	1	144	0	1	1	79	[856, 828]	65	1	0	1	153	[468, 107]	-9	1	0	1	69	[226, 696]	75	1	0	1	164	[703, 131]	-20	0	1	1	38	[1220, 509]	-74	1	0	1	178	[386, 553]	-34	0	1	1	143	[1337, 807]	1	1	0	1	106	[599, 831]	38	-9	144	153	79	69	164	38	178	143	106
25	8	collaborate	contingent	91.95	1864.79438712	629223.116205	620522.21064	630491.444674	633614.5177	640628.763871	None	7014.24617025	4	4	1	109	0	1	1	86	[1035, 493]	23	1	0	1	102	[342, 579]	7	1	0	1	122	[1156, 188]	-13	0	1	1	162	[399, 836]	-53	0	1	1	172	[750, 819]	-63	1	0	1	30	[580, 117]	79	1	0	1	9	[384, 380]	-80	0	1	1	55	[1244, 826]	54	7	109	102	86	122	162	172	30	9	55
