trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
13	8	collaborate	contingent	99.32	832.161961571	411617.477848	392311.179873	412885.45261	416007.902525	423073.0628	None	7065.16027537	4	4	1	146	0	1	1	121	[478, 169]	25	1	0	1	148	[1157, 888]	-2	0	1	1	7	[545, 483]	-41	1	0	1	173	[904, 275]	-27	0	1	1	37	[479, 898]	-71	0	1	1	27	[451, 742]	-61	1	0	1	163	[1238, 225]	-17	1	0	1	88	[1470, 338]	58	-2	146	148	121	7	173	37	27	163	88
14	8	collaborate	contingent	78.17	896.524341742	445969.479247	428916.614069	449590.715926	452696.911418	459777.391082	None	7080.47966419	3	5	3	173	0	1	1	108	[438, 480]	65	1	0	1	93	[1271, 356]	80	1	0	1	36	[1143, 534]	-43	1	0	1	161	[1456, 151]	12	0	1	1	126	[694, 915]	47	0	1	1	13	[1152, 718]	-20	0	1	1	67	[1014, 435]	-74	0	1	1	49	[983, 711]	-56	12	173	161	108	93	36	126	13	67	49
15	8	collaborate	contingent	68.08	969.648343235	498872.241539	468962.639311	500123.233936	503230.429705	510243.412425	None	7012.98271927	4	4	6	83	1	0	1	108	[1250, 792]	-25	0	1	1	61	[339, 258]	22	0	1	1	76	[538, 311]	7	1	0	1	145	[1348, 502]	-62	0	1	1	32	[196, 768]	51	1	0	1	18	[1199, 571]	65	1	0	1	98	[1072, 319]	-15	0	1	1	46	[872, 773]	37	-15	83	98	108	61	76	145	32	18	46
16	8	collaborate	contingent	87.05	1060.18434737	579998.399702	516189.300656	581317.130225	584441.242382	591486.676402	None	7045.43401942	4	4	3	1	1	0	1	114	[1269, 273]	67	0	1	1	75	[469, 322]	-74	1	0	1	150	[1273, 787]	31	1	0	1	172	[1408, 144]	9	0	1	1	44	[305, 765]	-43	0	1	1	97	[997, 691]	84	0	1	1	140	[736, 691]	41	1	0	1	23	[1431, 724]	-22	9	1	172	114	75	150	44	97	140	23
17	8	collaborate	contingent	1.0	1070.57150843	645193.724017	600656.145972	646529.465128	649635.319008	656665.260633	None	7029.94162541	4	4	4	163.0	0	1	1	1	[723, 258]	-18.0	1	0	1	167	[1290, 195]	-4.0	0	1	1	105	[556, 913]	58.0	1	0	1	139	[1414, 297]	24.0	1	0	1	73	[981, 218]	90.0	0	1	1	25	[216, 593]	-42.0	0	1	1	124	[333, 134]	39.0	1	0	1	56	[1175, 486]	-73.0	90	163.0	73	1	167	105	139	25	124	56
18	8	collaborate	contingent	68.08	1119.13490327	706714.61366	664079.573586	707966.125439	711088.742861	718119.328124	None	7030.58526333	4	4	2	142	0	1	1	141	[272, 615]	1	0	1	1	24	[539, 538]	-62	1	0	1	157	[1184, 329]	-15	1	0	1	5	[1379, 780]	-43	1	0	1	36	[1121, 646]	-74	0	1	1	77	[239, 264]	65	0	1	1	131	[430, 254]	11	1	0	1	170	[643, 727]	-28	-15	142	157	141	24	5	36	77	131	170
19	8	collaborate	contingent	99.83	1218.96433717	769005.864582	724031.600569	770255.858901	773361.336714	780443.409346	None	7082.07263139	4	4	2	93	1	0	1	29	[1087, 604]	64	0	1	1	117	[365, 595]	-24	1	0	1	92	[1418, 938]	1	0	1	1	81	[574, 554]	12	1	0	1	106	[1134, 917]	-13	0	1	1	66	[205, 520]	27	1	0	1	157	[855, 888]	-64	0	1	1	13	[605, 795]	80	1	93	92	29	117	81	106	66	157	13
20	8	collaborate	contingent	89.62	1309.7509224	845587.977899	785685.613666	846856.362815	849962.648475	857026.007224	None	7063.35874897	4	4	6	155	1	0	1	79	[1336, 188]	76	0	1	1	135	[400, 298]	20	1	0	1	96	[1022, 318]	59	0	1	1	34	[460, 671]	-59	1	0	1	115	[793, 228]	40	0	1	1	67	[241, 870]	88	1	0	1	147	[626, 181]	8	0	1	1	175	[679, 468]	-20	8	155	147	79	135	96	34	115	67	175
21	8	collaborate	contingent	89.62	1403.79613086	896438.924406	864524.90065	897691.506105	900812.206908	907843.936865	None	7031.72995651	4	4	0	158	1	0	1	150	[1448, 581]	8	0	1	1	54	[637, 697]	-76	1	0	1	16	[852, 239]	-38	1	0	1	120	[1299, 468]	38	1	0	1	97	[1179, 322]	61	0	1	1	74	[541, 488]	84	0	1	1	163	[1095, 787]	-5	0	1	1	177	[365, 762]	-19	8	158	150	54	16	120	97	74	163	177
22	8	collaborate	contingent	98.47	1481.79032996	960715.009519	913720.868603	961982.378396	965106.428975	972136.885951	None	7030.45697559	4	4	0	18	1	0	1	15	[1065, 812]	3	1	0	1	86	[1418, 766]	-68	0	1	1	53	[689, 166]	-35	0	1	1	162	[483, 359]	36	0	1	1	143	[344, 460]	55	1	0	1	101	[857, 866]	-83	0	1	1	64	[328, 667]	-46	1	0	1	114	[998, 379]	84	3	18	15	86	53	162	143	101	64	114
23	8	collaborate	contingent	99.83	1581.70532996	998873.429483	978014.229676	1000140.79469	1003263.99161	1010327.76565	None	7063.77403471	4	4	6	5	1	0	1	98	[1111, 319]	87	1	0	1	29	[993, 840]	-24	0	1	1	48	[577, 887]	-43	1	0	1	16	[800, 696]	-11	0	1	1	174	[487, 159]	11	0	1	1	59	[261, 711]	-54	1	0	1	6	[1239, 662]	-1	0	1	1	86	[325, 507]	-81	-1	5	6	98	29	48	16	174	59	86
24	8	collaborate	contingent	99.83	1679.52496808	1044696.1164	1015554.5047	1045964.32061	1049070.72833	1056101.18604	None	7030.45770866	3	5	4	127	1	0	1	55	[1193, 935]	72	0	1	1	109	[188, 238]	18	0	1	1	142	[431, 202]	-15	0	1	1	173	[490, 633]	-46	1	0	1	128	[1459, 197]	-1	1	0	1	71	[1123, 441]	56	0	1	1	89	[640, 366]	38	0	1	1	27	[214, 729]	-80	-1	127	128	55	109	142	173	71	89	27
25	8	collaborate	contingent	98.47	1773.57154735	1089067.29792	1061996.21771	1090301.58945	1093424.66174	1100472.29645	None	7047.63470396	4	4	4	177	0	1	1	19	[279, 743]	-22	0	1	1	104	[437, 436]	73	1	0	1	51	[949, 925]	-54	0	1	1	120	[689, 695]	57	1	0	1	174	[1381, 755]	3	0	1	1	137	[171, 340]	40	1	0	1	41	[1064, 291]	-44	1	0	1	29	[1074, 680]	-32	3	177	174	19	104	51	120	137	41	29
