trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	87.05	500.458618534	403475.426396	395192.26695	404744.010729	407868.442042	411458.696392	None	3590.25434973	6	2	4	150	1	0	1	16	[618, 373]	-46	0	1	1	62	[1389, 764]	88	1	0	1	52	[192, 207]	-82	0	1	1	93	[1228, 358]	57	1	0	1	159	[454, 378]	-9	1	0	1	147	[420, 865]	3	1	0	1	39	[883, 213]	-69	1	0	1	116	[633, 551]	34	-9	150	159	16	62	52	93	147	39	116
12	8	collaborate	contingent	1.1	538.459338288	427873.41343	421110.053398	429126.269146	432248.601648	434419.372468	None	2170.77081986	7	1	2	129	1	0	1	174	[1206, 667]	-45	1	0	1	52	[258, 675]	77	1	0	1	66	[317, 850]	63	1	0	1	121	[706, 657]	8	0	1	1	156	[1271, 524]	-27	1	0	1	108	[507, 923]	21	1	0	1	137	[430, 688]	-8	1	0	1	97	[730, 256]	32	63	129	66	174	52	121	156	108	137	97
13	8	collaborate	contingent	99.32	622.158015388	452539.112796	443805.541871	453807.226125	456930.714329	459017.98174	None	2087.26741177	6	2	7	154	1	0	1	169	[1479, 290]	-15	1	0	1	9	[1301, 777]	-35	0	1	1	63	[1175, 925]	-89	1	0	1	43	[604, 623]	-69	1	0	1	125	[463, 210]	29	0	1	1	137	[885, 725]	17	1	0	1	22	[1355, 159]	-48	1	0	1	152	[716, 410]	2	2	154	152	169	9	63	43	125	137	22
14	8	collaborate	contingent	84.27	710.269600614	489378.236002	473145.806484	490629.924654	493752.918761	496007.633571	None	2254.71480955	7	1	7	171	1	0	1	149	[615, 231]	22	1	0	1	66	[538, 369]	-75	1	0	1	82	[1012, 232]	89	1	0	1	165	[1009, 507]	6	0	1	1	95	[1350, 678]	76	1	0	1	105	[334, 890]	66	1	0	1	22	[1237, 137]	-31	1	0	1	1	[264, 359]	-10	-10	171	1	149	66	82	165	95	105	22
15	8	collaborate	contingent	54.01	787.274600614	518537.184794	505727.012417	519804.698828	522927.271781	526233.857926	None	3306.58614506	7	1	5	117	1	0	1	35	[1020, 193]	82	1	0	1	16	[1315, 131]	-79	1	0	1	139	[1327, 298]	-22	1	0	1	116	[403, 126]	1	1	0	1	45	[1136, 859]	72	1	0	1	98	[1498, 410]	19	1	0	1	1	[603, 685]	-64	0	1	1	88	[1095, 549]	29	19	117	98	35	16	139	116	45	1	88
16	8	collaborate	contingent	99.83	865.948799711	544487.058557	535719.29784	545805.505584	548928.417953	551433.224764	None	2504.8068112	7	1	0	123	1	0	1	124	[1012, 291]	-1	1	0	1	97	[961, 920]	26	1	0	1	77	[578, 936]	46	1	0	1	109	[332, 942]	14	1	0	1	163	[1402, 189]	-40	1	0	1	25	[792, 158]	-82	0	1	1	177	[1391, 446]	-54	1	0	1	61	[768, 797]	62	-1	123	124	97	77	109	163	25	177	61
17	8	collaborate	contingent	91.95	940.682998809	576884.401579	560901.756902	578152.22534	581275.212483	584047.4252	None	2772.21271661	7	1	7	60	1	0	1	164	[1430, 108]	76	1	0	1	129	[497, 536]	-69	1	0	1	112	[1346, 913]	-52	1	0	1	86	[238, 241]	-26	1	0	1	99	[591, 140]	-39	1	0	1	68	[1488, 275]	-8	0	1	1	175	[1333, 699]	65	1	0	1	53	[663, 826]	7	7	60	53	164	129	112	86	99	68	175
18	8	collaborate	contingent	1.0	964.763701591	597440.776963	593382.890699	598709.254266	601833.287882	603786.312427	None	1953.02454501	6	2	2	99	1	0	1	60	[758, 763]	39	1	0	1	27	[846, 908]	72	1	0	1	12	[440, 918]	87	1	0	1	89	[382, 475]	10	0	1	1	152	[1269, 567]	-53	1	0	1	121	[568, 196]	-22	1	0	1	37	[1201, 856]	62	0	1	1	48	[1397, 113]	51	87	99	12	60	27	89	152	121	37	48
19	8	collaborate	contingent	94.02	1038.78060475	623325.557911	618047.634128	624643.783914	627766.938933	630656.027098	None	2889.0881647	7	1	5	123	1	0	1	115	[786, 363]	8	1	0	1	145	[389, 314]	-22	1	0	1	171	[594, 119]	-48	1	0	1	77	[418, 542]	46	1	0	1	41	[861, 693]	82	1	0	1	129	[229, 489]	-6	0	1	1	10	[1346, 437]	-67	1	0	1	51	[899, 228]	72	-6	123	129	115	145	171	77	41	10	51
20	8	collaborate	contingent	1.0	1071.56788111	648859.052376	640191.558794	650110.571686	653233.699581	657224.983616	None	3991.28403511	7	1	2	130	1	0	1	64	[1150, 886]	66	1	0	1	169	[455, 715]	-39	1	0	1	35	[947, 213]	-85	1	0	1	139	[329, 236]	-9	1	0	1	94	[642, 752]	36	1	0	1	152	[1174, 155]	-22	1	0	1	52	[1495, 234]	78	0	1	1	83	[1214, 407]	47	-85	130	35	64	169	139	94	152	52	83
21	8	collaborate	contingent	1.24	1121.42308957	675578.910657	666493.026568	676846.6886	679970.138684	684662.618961	None	4692.48027646	7	1	4	137	1	0	1	164	[968, 819]	-27	1	0	1	174	[354, 685]	-37	1	0	1	28	[372, 453]	-71	1	0	1	130	[380, 937]	7	1	0	1	78	[509, 586]	59	1	0	1	10	[486, 239]	-53	1	0	1	114	[598, 125]	23	0	1	1	38	[1387, 711]	-81	59	137	78	164	174	28	130	10	114	38
22	8	collaborate	contingent	1.05	1145.52879235	701144.998263	692478.209538	702413.629879	705536.70206	707707.565614	None	2170.86355459	7	1	7	92	1	0	1	102	[733, 888]	-10	1	0	1	67	[1124, 502]	25	1	0	1	88	[545, 365]	4	0	1	1	172	[1266, 661]	-80	1	0	1	130	[231, 106]	-38	1	0	1	144	[797, 118]	-52	1	0	1	14	[500, 686]	78	1	0	1	158	[1013, 255]	-66	-66	92	158	102	67	88	172	130	144	14
23	8	collaborate	contingent	1.0	1178.31606871	736064.092893	721701.820826	737315.562354	740439.389974	743311.261735	None	2871.8717607	6	2	6	109	0	1	1	67	[1079, 937]	42	1	0	1	55	[845, 353]	54	1	0	1	174	[351, 452]	-65	0	1	1	122	[510, 906]	-13	1	0	1	147	[1351, 475]	-38	1	0	1	111	[1083, 320]	-2	1	0	1	19	[1158, 741]	90	1	0	1	40	[302, 800]	69	90	109	19	67	55	174	122	147	111	40
24	8	collaborate	contingent	94.02	1270.13764798	759576.913744	752462.465893	760846.09114	763968.526639	771065.680746	None	7097.15410679	7	1	3	61	1	0	1	127	[536, 222]	-66	1	0	1	143	[929, 117]	-82	1	0	1	154	[734, 156]	87	1	0	1	55	[733, 354]	6	1	0	1	1	[677, 773]	60	1	0	1	43	[302, 158]	18	0	1	1	86	[931, 681]	-25	1	0	1	103	[519, 506]	-42	6	61	55	127	143	154	1	43	86	103
25	8	collaborate	contingent	99.83	1357.50336773	787081.151318	776359.535476	788349.554947	791472.719495	793576.736339	None	2104.01684327	7	1	4	91	1	0	1	121	[523, 695]	-30	1	0	1	152	[1094, 486]	-61	1	0	1	76	[962, 254]	15	1	0	1	66	[1396, 178]	25	1	0	1	90	[413, 527]	1	0	1	1	111	[396, 132]	-20	1	0	1	34	[509, 851]	57	1	0	1	136	[260, 773]	-45	1	91	90	121	152	76	66	111	34	136
