trialnr	nstim	rewtype	rewamount	reward	total	fixonset	stimonset	maintenanceonset	probeonset	t1	rewardonset	RT	nfixself	nfixother	probedstim	response	self_fixated0	other_fixated0	rewarded0	ori0	XYloc0	error0	self_fixated1	other_fixated1	rewarded1	ori1	XYloc1	error1	self_fixated2	other_fixated2	rewarded2	ori2	XYloc2	error2	self_fixated3	other_fixated3	rewarded3	ori3	XYloc3	error3	self_fixated4	other_fixated4	rewarded4	ori4	XYloc4	error4	self_fixated5	other_fixated5	rewarded5	ori5	XYloc5	error5	self_fixated6	other_fixated6	rewarded6	ori6	XYloc6	error6	self_fixated7	other_fixated7	rewarded7	ori7	XYloc7	error7	E	X	T	NT0	NT1	NT2	NT3	NT4	NT5	NT6
11	8	collaborate	contingent	71.53	649.568946602	321804.745012	317277.448747	333977.870488	337085.282595	344165.904263	None	7080.62166723	4	4	4	72	1	0	1	169	[983, 833]	83	0	1	1	85	[973, 165]	-13	0	1	1	21	[774, 919]	51	0	1	1	73	[333, 597]	-1	1	0	1	58	[1249, 854]	14	1	0	1	39	[1106, 933]	33	1	0	1	108	[1394, 553]	-36	0	1	1	157	[348, 417]	-85	14	72	58	169	85	21	73	39	108	157
12	8	collaborate	contingent	99.32	733.267623702	366362.185197	353334.471075	367997.822017	371121.108624	378135.667609	None	7014.55898588	4	4	5	125	1	0	1	23	[1169, 328]	-78	0	1	1	163	[479, 605]	-38	1	0	1	104	[1110, 493]	21	0	1	1	71	[248, 921]	54	1	0	1	51	[956, 245]	74	1	0	1	123	[673, 944]	2	0	1	1	9	[570, 179]	-64	0	1	1	152	[660, 337]	-27	2	125	123	23	163	104	71	51	9	152
13	8	collaborate	contingent	87.05	777.292953605	390746.753185	385433.873907	392064.50745	395187.314622	402218.403115	None	7031.08849312	5	3	1	87	1	0	1	119	[1105, 283]	-32	1	0	1	96	[1402, 128]	-9	1	0	1	146	[1121, 599]	-59	0	1	1	106	[951, 334]	-19	0	1	1	69	[785, 310]	18	0	1	1	159	[438, 219]	-72	1	0	1	130	[1283, 426]	-43	1	0	1	83	[1206, 144]	4	-9	87	96	119	146	106	69	159	130	83
14	8	collaborate	contingent	71.53	862.293162071	418536.042654	407495.831702	419787.734971	422894.320163	429992.241072	None	7097.92090937	5	3	7	38	0	1	1	144	[361, 856]	74	1	0	1	42	[1047, 265]	-4	0	1	1	24	[183, 749]	14	1	0	1	65	[1302, 811]	-27	1	0	1	85	[651, 196]	-47	1	0	1	75	[1471, 501]	-37	0	1	1	177	[355, 660]	41	1	0	1	52	[1035, 551]	-14	-14	38	52	144	42	24	65	85	75	177
15	8	collaborate	contingent	87.05	947.954041797	442468.784317	435336.350328	446726.244148	449849.655745	456914.073393	None	7064.4176479	4	4	5	115	0	1	1	126	[575, 765]	-11	1	0	1	29	[730, 130]	86	0	1	1	94	[318, 818]	21	0	1	1	150	[181, 232]	-35	1	0	1	14	[1087, 882]	-79	1	0	1	106	[1072, 673]	9	1	0	1	48	[775, 314]	67	0	1	1	78	[445, 377]	37	9	115	106	126	29	94	150	14	48	78
16	8	collaborate	contingent	40.64	991.854744579	464012.808755	461857.610772	465715.32051	468855.316229	475969.96641	None	7114.65018114	4	4	5	78	0	1	1	18	[645, 928]	60	1	0	1	119	[1219, 499]	-41	0	1	1	95	[429, 717]	-17	0	1	1	157	[806, 811]	-79	1	0	1	141	[1153, 767]	-63	1	0	1	55	[1092, 315]	23	1	0	1	29	[1316, 658]	49	0	1	1	83	[232, 543]	-5	23	78	55	18	119	95	157	141	29	83
17	8	collaborate	contingent	89.62	1074.11546433	484655.387118	481214.029188	486507.995346	489631.707873	496729.407392	None	7097.69951895	3	5	4	32	0	1	1	99	[974, 885]	-67	0	1	1	117	[731, 828]	-85	1	0	1	20	[1195, 484]	12	0	1	1	8	[531, 364]	24	1	0	1	40	[1448, 255]	-8	1	0	1	162	[1230, 254]	50	0	1	1	64	[861, 724]	-32	0	1	1	87	[1202, 906]	-55	-8	32	40	99	117	20	8	162	64	87
18	8	collaborate	contingent	57.52	1146.40274124	507736.589019	501973.35361	510908.206547	514031.511481	521046.230278	None	7014.71879751	4	4	2	102	0	1	1	161	[1288, 877]	-59	0	1	1	47	[383, 824]	55	1	0	1	84	[1408, 743]	18	0	1	1	140	[192, 833]	-38	1	0	1	69	[1456, 593]	33	1	0	1	116	[498, 231]	-14	0	1	1	179	[939, 887]	-77	1	0	1	94	[1352, 269]	8	18	102	84	161	47	140	69	116	179	94
19	8	collaborate	contingent	97.3	1243.70129052	533722.821027	527024.883697	535826.029282	538932.789681	545980.661693	None	7047.87201288	4	4	0	123	1	0	1	127	[400, 362]	-4	0	1	1	14	[627, 585]	-71	0	1	1	42	[844, 123]	81	1	0	1	106	[1096, 931]	17	0	1	1	81	[175, 423]	42	0	1	1	93	[677, 370]	30	1	0	1	156	[305, 552]	-33	1	0	1	175	[1407, 924]	-52	-4	123	127	14	42	106	81	93	156	175
20	8	collaborate	contingent	64.57	1276.48672942	555868.478329	552109.796819	557136.520916	560260.038443	567307.800494	None	7047.76205075	4	4	4	76	1	0	1	19	[1342, 893]	57	0	1	1	131	[987, 434]	-55	0	1	1	31	[415, 316]	45	1	0	1	90	[277, 822]	-14	1	0	1	60	[917, 912]	16	1	0	1	8	[1160, 925]	68	0	1	1	145	[310, 644]	-69	0	1	1	49	[794, 256]	27	16	76	60	19	131	31	90	8	145	49
21	8	collaborate	contingent	57.52	1314.16451141	580536.909522	572451.596137	581636.862165	584744.409159	591858.366579	None	7113.95741973	3	5	5	115	0	1	1	69	[1454, 154]	46	0	1	1	7	[1149, 278]	-72	1	0	1	50	[396, 930]	65	0	1	1	21	[170, 197]	-86	0	1	1	108	[255, 366]	7	1	0	1	97	[1007, 627]	18	1	0	1	140	[1112, 754]	-25	0	1	1	156	[920, 307]	-41	18	115	97	69	7	50	21	108	140	156
22	8	collaborate	contingent	84.27	1383.30641457	603616.758155	597102.916855	607439.941984	610563.330856	617611.958675	None	7048.62781925	3	5	2	48	1	0	1	112	[998, 833]	-64	1	0	1	14	[1157, 226]	34	1	0	1	38	[1361, 372]	10	0	1	1	101	[363, 737]	-53	0	1	1	67	[594, 584]	-19	0	1	1	149	[760, 201]	79	0	1	1	57	[334, 401]	-9	0	1	1	79	[349, 147]	-31	10	48	38	112	14	101	67	149	57	79
23	8	collaborate	contingent	61.05	1414.33174447	631323.362701	626796.781189	635480.898479	638604.339765	645668.798466	None	7064.45870042	4	4	5	50	0	1	1	65	[289, 271]	-15	0	1	1	45	[716, 258]	5	1	0	1	151	[1381, 121]	79	0	1	1	118	[201, 915]	-68	1	0	1	8	[1373, 480]	42	1	0	1	33	[994, 321]	17	0	1	1	77	[206, 526]	-27	1	0	1	132	[841, 115]	-82	17	50	33	65	45	151	118	8	77	132
24	8	collaborate	contingent	84.27	1506.46674447	653436.059954	650779.360988	658210.933754	661334.333989	668398.86893	None	7064.53494083	4	4	1	74	1	0	1	136	[1312, 656]	-62	1	0	1	84	[986, 727]	-10	0	1	1	6	[507, 496]	68	0	1	1	115	[207, 744]	-41	0	1	1	161	[331, 545]	-87	1	0	1	104	[1407, 498]	-30	1	0	1	42	[1117, 501]	32	0	1	1	175	[1210, 173]	79	-10	74	84	136	6	115	161	104	42	175
25	8	collaborate	contingent	81.3	1574.12364763	678938.091688	673809.825996	680272.98575	683396.451229	690428.626148	None	7032.17491896	4	4	1	55	0	1	1	119	[531, 686]	-64	1	0	1	44	[1499, 878]	11	0	1	1	106	[176, 864]	-51	0	1	1	133	[424, 288]	-78	0	1	1	146	[785, 342]	89	1	0	1	80	[1185, 432]	-25	1	0	1	90	[1276, 566]	-35	1	0	1	6	[1420, 287]	49	11	55	44	119	106	133	146	80	90	6
